id,image_path,mainclass,latent_vector,cluster_label,cluster_center_distance
38,[스튜디오다리]울 크롭자켓-라이트 브라운.jpg,outer,"0.0,0.0,0.0,0.5967859,0.10551807,0.0,2.0303407,2.726597,0.13672005,0.0,0.0,1.8716422,0.0,0.0,0.1058802,0.0,0.0,0.0,0.0,0.0,0.10417491,4.84111,4.9652324,0.0,0.0,0.2690072,5.2598915,0.0,0.0,1.5040529,0.0,0.0,0.0,0.8540461,0.9689929,0.7809218,0.0,0.0,0.0,1.6564723,0.0,0.0,1.3649826,0.0,3.0350459,1.2186571,1.8790222,0.3339373,0.19814157,1.4178708,0.0,0.0,0.0,0.0,0.02408564,1.9259822,0.803119,0.0,0.4650522,0.0,0.0,1.9845929,0.7180053,2.4954567",2,0.6297648549079895
39,[신상] 23FW 셀리나 자켓.jpg,outer,"0.0,0.0,0.0,0.5882358,0.0,0.0,2.036279,2.8250716,0.07388306,0.0,0.0,1.9448574,0.0,0.0,0.037791193,0.0,0.0,0.0,0.0,0.0,0.0,5.024613,4.7667694,0.0,0.0,0.16839767,5.1852093,0.2693882,0.0,1.6407281,0.0,0.0,0.0,0.94383466,1.0149758,0.7336331,0.0,0.0,0.0,1.7394538,0.0,0.0,1.6127875,0.0,3.2843456,1.1154227,1.9708991,0.8027497,0.0,1.4173874,0.0,0.0,0.0,0.0,0.0,1.9211091,0.48944032,0.0,0.72071224,0.0,0.0,1.868448,0.9805281,2.2587736",2,0.6909945011138916
40,[신상] 23FW 클라시코 트렌치코트 1종.jpg,outer,"0.0,0.0,0.0,0.8193674,0.20192961,0.0,2.1571953,2.9479787,0.118540555,0.0,0.0,1.7025455,0.0,0.0,0.29158676,0.0,0.0,0.0,0.0,0.0,0.0,4.3032064,5.1080976,0.0,0.0,0.42191327,5.212181,0.34801805,0.0,1.7681696,0.0,0.0,0.0,0.90524745,0.84948707,0.77678263,0.0,0.0,0.0,1.62551,0.0,0.0,1.1920431,0.0,3.003682,1.2984064,1.6623979,0.60092425,0.022902966,1.1744108,0.0,0.0,0.0,0.0,0.0,1.8500491,1.0581557,0.0,0.6599072,0.0,0.0,1.9222782,0.56670475,2.0981386",3,0.810543954372406
41,[신상] [린]로엔즈 셋업 크롭 자켓 LGJKNH9700.jpg,outer,"0.0,0.0,0.0,0.90117776,0.01079075,0.0,1.858014,2.5228198,0.34485275,0.0,0.0,1.8471739,0.0,0.0,0.23612893,0.0,0.0,0.0,0.0,0.0,0.1391021,4.6772985,4.971537,0.0,0.0,0.41853452,5.1532264,0.50020003,0.0,1.6438527,0.0,0.0,0.0,1.1396883,0.9454006,0.787929,0.0,0.0,0.0,1.5703161,0.0,0.0,1.5373158,0.0,2.9673815,1.4112539,1.8239248,0.55198276,0.06757069,1.6504233,0.0,0.0,0.0,0.0,0.0,1.659431,0.8329567,0.0,0.58327705,0.0,0.0,2.0072203,0.9473504,2.3807626",13,0.6244460940361023
42,[신상] 린넨 잔체크 크롭 7부 자켓 LFJKN303_NA.jpg,outer,"0.0,0.0,0.14195284,0.95041925,0.18915081,0.35898906,2.8675113,2.76322,0.50207615,0.0,0.0,0.9903779,0.0,0.0,0.84131414,0.0,0.0,0.0,0.0,0.0,0.0,4.272276,5.421445,0.0,0.0,0.9124689,5.046678,0.17182577,0.0,1.4478569,0.0,0.0,0.0,0.6531025,1.0128584,1.1280094,0.0,0.0,0.0,1.1244653,0.0,0.0,1.2751868,0.0,3.0341442,1.592083,1.3907442,0.0,0.0,1.8940387,0.0,0.0,0.0,0.0,0.0,1.509451,1.0954385,0.0,0.37087142,0.0,0.0,2.2091398,0.52191377,2.5203693",1,1.4648323059082031
43,[신상] 브레이드 트리밍 트위드 자켓 (BHJAI7106).jpg,outer,"0.0,0.0,0.0,0.78580046,0.25337064,0.0,1.7282321,2.0548072,0.41884434,0.0,0.0,1.9440668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37460238,4.6322374,4.6103725,0.0,0.0,0.7578391,4.7896585,0.0,0.0,1.8344579,0.0,0.0,0.0,0.9114795,0.61107403,0.8360181,0.0,0.0,0.0,1.439288,0.0,0.0,1.886706,0.0,3.2225974,0.84860384,1.4758632,0.38416997,0.43092537,1.9272926,0.0,0.0,0.0,0.0,0.0,1.8180162,0.6718879,0.0,0.88184416,0.0,0.0,1.9602331,0.7233716,2.8165784",13,1.402342677116394
44,[신상] 에스쏠레지아 원버튼 싱글 자켓 SON9WJK560.jpg,outer,"0.0,0.0,0.0,0.46027792,0.0,0.0,1.6829113,2.819287,0.0,0.0,0.0,1.6809145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.026389,4.8331447,0.0,0.0,0.25440598,5.095662,0.155877,0.0,1.7558254,0.0,0.0,0.0,0.871263,0.47977245,0.7563388,0.0,0.0,0.0,1.772732,0.0,0.0,1.3120255,0.0,3.1128318,0.9633241,1.9891114,0.5574332,0.18349266,1.6204841,0.0,0.0,0.0,0.0,0.0,1.7169716,0.75163716,0.0,0.8337497,0.0,0.0,1.9359522,0.8621439,2.1908708",11,0.7928897738456726
45,[신상] 여성 린넨혼방 테일러드 슬림 자켓 LFJKN401_TE.jpg,outer,"0.0,0.0,0.0,0.49682885,0.22648118,0.0,1.4743779,2.774764,0.038736567,0.0,0.0,1.6621749,0.0,0.0,0.08992064,0.0,0.0,0.0,0.0,0.0,0.0,4.6282225,5.154372,0.0,0.0,0.45711422,5.1564918,0.12231445,0.0,1.7620119,0.0,0.0,0.0,1.1138347,0.59521425,0.7709255,0.0,0.0,0.0,1.5605663,0.0,0.0,1.075707,0.0,3.022056,1.3271838,1.7812821,0.60607165,0.06249392,1.5862029,0.0,0.0,0.0,0.0,0.0,1.6010342,0.7602688,0.0,0.7820956,0.0,0.0,1.7754612,0.82377803,1.8875334",12,0.8957735896110535
46,[신상] 캐시미어 핸드메이드 싱글 롱코트 (기본_롱).jpg,outer,"0.0,0.0,0.0,0.5624442,0.0,0.0,1.97931,2.9313178,0.1473211,0.0,0.0,1.8278794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1162586,5.14312,0.0,0.0,0.18815625,5.151533,0.0,0.0,1.637336,0.0,0.0,0.0,1.1326121,1.0317745,0.860199,0.0,0.0,0.0,1.6817765,0.0,0.0,1.2162429,0.0,3.1615012,0.96095204,1.9538386,0.7173964,0.023352265,1.8398411,0.0,0.0,0.0,0.0,0.0,2.0300756,0.32786205,0.0,0.62143403,0.0,0.0,1.8306729,0.59895486,2.288913",0,0.5965876579284668
47,[신상] 핸드메이드 노카라 하프 코트 (BHHRX7671).jpg,outer,"0.0,0.0,0.0,0.60180646,0.0,0.0,1.7592785,2.7448242,0.14368707,0.0,0.0,1.6716924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0874634,4.884733,0.0,0.0,0.28368926,5.080531,0.004057884,0.0,1.9993196,0.0,0.0,0.0,1.1407931,0.8333192,0.58106244,0.0,0.0,0.0,1.6060777,0.0,0.0,1.4062692,0.0,3.173067,0.9220853,2.0392885,0.64644295,0.0,1.3312426,0.0,0.0,0.0,0.0,0.017676532,2.0064747,0.6228458,0.0,0.5332955,0.0,0.0,1.7428933,0.840164,2.2795067",11,0.4667052626609802
48,[신상] 핸드메이드 하프코트_2color B3S1H870.jpg,outer,"0.0,0.0,0.28188682,1.1873229,0.19904487,0.0,2.4228706,2.5606825,0.15458804,0.0,0.0,1.8083566,0.0,0.0,0.78698856,0.0,0.0,0.0,0.0,0.0,0.7114687,4.493306,5.183607,0.0,0.0,0.391869,5.332617,0.15907419,0.0,1.42667,0.0,0.0,0.0,0.41942865,0.7656505,1.1242797,0.0,0.0,0.0,1.4406365,0.0,0.0,2.200367,0.0,2.6838188,1.2391949,1.194143,1.1360221,0.25061607,2.3416977,0.0,0.0,0.0,0.0,0.0,1.698073,0.77725023,0.0,0.59529614,0.0,0.0,2.3186185,0.69634426,2.8023558",8,1.0971388816833496
49,[신상](~77사이즈) 피크드 라펠 셋업 재킷_SWSJKN11010.jpg,outer,"0.0,0.0,0.060652643,0.5644128,0.0756111,0.0,2.2072124,2.6996152,0.096624896,0.0,0.0,1.454162,0.0,0.0,0.03229761,0.0,0.0,0.0,0.0,0.0,0.0,4.70212,4.7755055,0.0,0.0,0.2871139,5.3468623,0.0,0.0,1.7675133,0.0,0.0,0.0,0.6684059,0.75690156,0.7990731,0.0,0.0,0.0,1.8838325,0.0,0.0,1.0717123,0.0,3.191644,1.4237853,1.7077633,0.5774512,0.09122062,1.5754915,0.0,0.0,0.0,0.0,0.22407305,1.3756673,0.7731027,0.0,0.5571139,0.0,0.0,2.3418703,0.6960578,2.4924955",2,1.0134477615356443
50,[신상][앤클라인]레글런 후드 스트링 점퍼 E3FN24.jpg,outer,"0.0,0.0,0.0,0.77489567,0.0,0.0,1.6861033,2.7154503,0.0,0.0,0.0,2.0661712,0.0,0.0,0.023627698,0.0,0.0,0.0,0.0,0.0,0.0,4.889065,4.969243,0.0,0.0,0.10255766,5.1436095,0.122997046,0.0,1.6072013,0.0,0.0,0.0,0.70252407,0.7215751,0.897602,0.0,0.0,0.0,1.6706749,0.0,0.0,1.6515069,0.0,3.2035203,0.9474367,1.8873956,0.9657059,0.1101557,1.7961283,0.0,0.0,0.0,0.0,0.0,1.8112687,0.3735143,0.0,0.950262,0.0,0.0,1.9774109,0.97980434,2.312345",0,0.7217100858688354
51,[신상][앤클라인]쇼트 트렌치 점퍼 E3FN25.jpg,outer,"0.0,0.0,0.0,0.5243724,0.0,0.0,1.898294,2.6720593,0.20275934,0.0,0.0,1.6663663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2565894,4.9069915,0.0,0.0,0.1996094,5.0880404,0.05638838,0.0,1.8182014,0.0,0.0,0.0,0.99454385,0.78530204,0.67230713,0.0,0.0,0.0,1.6001154,0.0,0.0,1.3718054,0.0,3.2192817,0.90342784,2.0571167,0.8483602,0.0,1.4622197,0.0,0.0,0.0,0.0,0.004296541,2.0174456,0.40635264,0.0,0.7754995,0.0,0.0,1.7608289,0.8810103,2.2393396",11,0.418303906917572
52,[신상]스트라이프 가디건형 풀오버_1J23701.jpg,outer,"0.0,0.0,0.292068,2.4587967,0.03584844,0.0,2.2479787,3.1657557,1.4897434,0.0,0.0,0.58658266,0.0,0.0,3.4683661,0.0,0.0,0.0,0.0,0.0,0.0,3.5861275,5.5318747,0.5790914,0.0,0.0,4.6357927,2.3788116,0.0,1.4460568,0.0,0.0,0.0,0.0,0.0,0.14908546,0.0,0.0,0.0,0.38210058,0.0,0.0,0.26285815,0.0,4.2559304,1.452312,1.21221,0.8900684,2.1430743,0.9976277,0.0,0.0,0.0,0.0,0.8163126,1.7914279,1.7241356,0.0,0.06238377,0.0,0.0,1.5084033,0.54141116,3.0608683",5,0.0
53,[신상]울 핸드메이드 자켓 -그레이.jpg,outer,"0.0,0.0,0.0,0.7647207,0.0,0.0,2.24219,2.5877771,0.0895347,0.0,0.0,1.7854928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9955444,5.098301,0.0,0.0,0.205253,5.227231,0.19008219,0.0,1.364514,0.0,0.0,0.0,1.0172579,0.9306968,1.0484908,0.0,0.0,0.0,1.6017789,0.0,0.0,1.3401624,0.0,3.2618814,0.865162,1.8074071,0.86384606,0.10927606,1.7111285,0.0,0.0,0.0,0.0,0.24861142,1.6052502,0.5044006,0.0,0.82930064,0.0,0.0,2.0577505,0.8848711,2.4693222",0,0.696535050868988
54,[신상]울 후드 하프 코트 - 베이지.jpg,outer,"0.0,0.0,0.0,0.548558,0.0,0.0,2.0953906,2.5352697,0.27866265,0.0,0.0,1.7961903,0.0,0.0,0.044091463,0.0,0.0,0.0,0.0,0.0,0.08152413,5.208953,4.985037,0.0,0.0,0.33493197,5.1535816,0.07461786,0.0,1.6846125,0.0,0.0,0.0,0.8916716,0.8540269,0.7951556,0.0,0.0,0.0,1.6203487,0.0,0.0,1.3238854,0.0,3.147988,1.1552789,1.8547077,1.0387042,0.107559204,1.6121294,0.0,0.0,0.0,0.0,0.07379168,1.7706873,0.27899566,0.0,0.7908151,0.0,0.0,2.2007546,1.0037751,2.390446",0,0.6601154208183289
55,[신상]퀼팅 덕다운 점퍼 - 블랙.jpg,outer,"0.0,0.0,0.0,1.1907183,0.0,0.0,2.2987242,2.6841552,0.12133446,0.0,0.0,2.0193732,0.0,0.0,0.22556031,0.0,0.0,0.0,0.0,0.0,0.0,4.796499,5.4506097,0.05899328,0.0,0.057933927,5.4530025,0.23304188,0.0,1.2703391,0.0,0.0,0.0,0.7640524,0.8588306,1.1299915,0.022349775,0.0,0.0,1.1686667,0.0,0.0,1.4198023,0.0,2.9574246,1.171867,1.6582267,1.1960795,0.47405612,1.9474437,0.0,0.0,0.0,0.0,0.31423604,1.8064226,0.17255786,0.0,0.7806264,0.0,0.0,2.3313203,0.8126867,2.5195665",6,0.6903824806213379
56,[신상]펄링 테잎 더블버튼 스트레이트 세미크롭 자켓(2컬러).jpg,outer,"0.0,0.0,0.0,0.64476603,0.0,0.07719284,2.0738997,2.5369713,0.43714592,0.0,0.0,1.7072991,0.0,0.0,0.39410204,0.0,0.0,0.0,0.0,0.0,0.049411416,4.520666,4.623451,0.0,0.0,0.67564106,4.755445,0.12462282,0.0,1.6387994,0.0,0.0,0.0,1.1167474,0.78867346,1.2301362,0.0,0.0,0.0,1.7117662,0.0,0.0,1.6042299,0.0,3.299717,1.2299094,2.0231295,0.6402837,0.0,1.7622955,0.0,0.0,0.0,0.0,0.0,1.6609976,0.71670574,0.0,0.80737764,0.0,0.0,2.0821671,0.79817796,2.4045744",13,0.8813712000846863
57,[신상]히든버튼 트렌치 코트_1J21104.jpg,outer,"0.0,0.0,0.0,0.70788366,0.13349415,0.0,2.232969,2.91872,0.026800662,0.0,0.0,1.8999375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05004996,4.855207,5.045773,0.0,0.0,0.2591858,5.4643803,0.0,0.0,1.6487572,0.0,0.0,0.0,0.8475324,0.93378013,0.64704883,0.0,0.0,0.0,1.5430508,0.0,0.0,1.6279685,0.0,3.4348598,0.99339455,1.8200955,0.519518,0.0,1.8615953,0.0,0.0,0.0,0.0,0.0,2.0389664,0.417866,0.0,0.73873955,0.0,0.0,1.8967103,0.6488959,2.390295",2,0.7789032459259033
58,[앤클라인]스탠카라 점퍼 N3SN33.jpg,outer,"0.0,0.0,0.0,0.35987818,0.0,0.0,1.7685177,2.7570114,0.17115638,0.0,0.0,1.6016266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2362833,4.9302454,0.0,0.0,0.20711458,5.1167684,0.0615319,0.0,1.7967018,0.0,0.0,0.0,1.0509708,0.8076104,0.5879294,0.0,0.0,0.0,1.565213,0.0,0.0,1.3722863,0.0,3.1822414,0.9887964,2.1127286,0.83322024,0.0,1.3676028,0.0,0.0,0.0,0.0,0.0,2.0302703,0.43611214,0.0,0.78581923,0.0,0.0,1.7750423,0.8736187,2.2717044",11,0.4475100934505462
59,[역시즌]싱글 투버튼 핸드메이드 재킷_TWHJKM82020_MB.jpg,outer,"0.0,0.0,0.0,0.59600365,0.0,0.0,1.876349,2.7790308,0.26512814,0.0,0.0,1.6918595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2523355,4.9788747,0.0,0.0,0.2746122,5.231625,0.047813058,0.0,1.7039764,0.0,0.0,0.0,1.0234032,0.8874319,0.85992676,0.0,0.0,0.0,1.6255869,0.0,0.0,1.3570518,0.0,3.2808099,0.8169873,2.063229,0.90978175,0.0,1.4517121,0.0,0.0,0.0,0.0,0.22700995,2.0647986,0.3917129,0.0,0.6622066,0.0,0.0,1.7885143,0.8825995,2.160592",11,0.5382106304168701
60,[역시즌]울 래글런 더블 핸드메이드 코트_TWHCTM82010.jpg,outer,"0.0,0.0,0.0,0.50865245,0.0,0.0,1.913127,2.9134827,0.13315006,0.0,0.0,1.9716842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1345806,4.981345,0.0,0.0,0.27465558,5.223184,0.24717808,0.0,1.5850278,0.0,0.0,0.0,0.9386146,1.0119184,0.7816797,0.0,0.0,0.0,1.6602875,0.0,0.0,1.3199722,0.0,3.1658592,1.1915102,1.9763837,0.8146453,0.0,1.4970843,0.0,0.0,0.0,0.0,0.026543915,1.8872589,0.4596455,0.0,0.6318567,0.0,0.0,2.0520527,0.85966766,2.20698",0,0.597785472869873
61,[위클리특가]코르디 7부 트임 자켓.jpg,outer,"0.0,0.0,0.0,0.75318277,0.40169692,0.0,1.8081974,2.7291749,0.0,0.0,0.0,1.8471041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.934681,4.9708953,0.0,0.0,0.24151123,5.3552847,0.20622706,0.0,1.4997337,0.0,0.0,0.0,1.0484574,0.8691499,0.8607236,0.0,0.0,0.0,1.7253205,0.0,0.0,1.4339538,0.0,3.116323,1.2485418,1.883735,0.664873,0.19582486,1.6388445,0.0,0.0,0.0,0.0,0.100512534,1.800159,0.35426694,0.0,0.7036879,0.0,0.0,1.8232104,1.0614842,2.3817322",2,0.6976364850997925
62,[제시뉴욕] 스트링 바람막이점퍼 BDW5PNJP8060.jpg,outer,"0.0,0.0,0.0,0.5469765,0.0,0.0,1.9247932,2.6643147,0.33737576,0.0,0.0,1.7128686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0090103,4.9849477,0.0,0.0,0.28248024,5.066332,0.34849143,0.0,1.6816126,0.0,0.0,0.0,1.2060899,0.86284304,0.757957,0.0,0.0,0.0,1.4296921,0.0,0.0,1.28022,0.0,3.1182885,1.2816215,1.9316299,0.71306217,0.004297018,1.5617447,0.0,0.0,0.0,0.0,0.054271042,2.0499854,0.5018703,0.0,0.5670859,0.0,0.0,1.8359683,0.7555364,2.1708336",11,0.5363928079605103
63,[제시뉴욕]스트링 바람막이점퍼BDW5PNJP8060.jpg,outer,"0.0,0.0,0.0,1.1725229,0.21120602,0.0,2.3584414,2.94109,0.0,0.0,0.0,1.6999806,0.0,0.0,0.3836739,0.0,0.0,0.0,0.0,0.0,0.0,4.6806235,4.9267526,0.0,0.0,0.009572625,5.3910723,0.8246536,0.0,1.9360154,0.0,0.0,0.0,0.36680248,0.8626013,0.69158053,0.0,0.0,0.0,1.4603398,0.0,0.0,1.1846819,0.0,2.6272402,1.6164802,1.6141294,0.21454674,0.32931793,1.5118165,0.0,0.0,0.0,0.0,0.0,1.1630745,0.7050583,0.0,0.4259823,0.0,0.0,2.0761886,0.9056177,2.246353",4,1.3137152194976809
64,[주문제작]폭스 트리밍 밍크 자켓.jpg,outer,"0.0,0.0,0.0,0.5041825,0.0,0.0,1.9336799,2.5979412,0.19262591,0.0,0.0,1.6502132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.043232,4.9844046,0.0,0.0,0.31529248,5.122163,0.22201717,0.0,1.7380136,0.0,0.0,0.0,1.3282771,0.87014735,0.7390219,0.0,0.0,0.0,1.4846038,0.0,0.0,1.3624358,0.0,3.2539217,0.89964354,2.1009893,0.7810594,0.0,1.4664686,0.0,0.0,0.0,0.0,0.0,2.1370332,0.49804214,0.0,0.69395,0.0,0.0,1.743265,0.7304631,2.2348676",11,0.4663319289684295
65,[파이브에비뉴](NEW) 데님 트러커 자켓 YF23J086.jpg,outer,"0.0,0.0,0.0,0.44374317,0.17450264,0.0,1.9073493,2.6803312,0.044633433,0.0,0.0,1.9129808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06923151,4.87696,4.9538994,0.0,0.0,0.2680086,5.2052603,0.10202861,0.0,1.6969666,0.0,0.0,0.0,1.0905349,0.7455644,0.8904309,0.0,0.0,0.0,1.8550482,0.0,0.0,1.2652626,0.0,3.4370198,1.122686,1.7190857,0.5245936,0.10921216,1.4802649,0.0,0.0,0.0,0.0,0.0,1.6710577,0.7918456,0.0,0.57016194,0.0,0.0,1.8991009,0.7810488,2.2925072",2,0.5891176462173462
66,[파이브에비뉴](NEW) 숏 집업 자켓 YF23J085.jpg,outer,"0.0,0.0,0.0,0.54851824,0.16072217,0.0,1.9972537,2.5200095,0.3181944,0.0,0.0,1.8612282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14323652,4.9530478,5.199103,0.0,0.0,0.33071375,5.6110277,0.17350018,0.0,1.4778969,0.0,0.0,0.0,1.0250336,1.1487048,0.89043254,0.0,0.0,0.0,1.5206722,0.0,0.0,1.4347814,0.0,3.0696054,1.3827738,1.8260176,0.8046894,0.26084352,1.4878776,0.0,0.0,0.0,0.0,0.06234324,2.1818357,0.31389663,0.0,0.85764503,0.0,0.0,2.0916834,0.6928547,2.3694232",0,0.93071186542511
67,[프리미엄] 밍크 퍼 덕다운 패딩코트_블랙 (THU0CDW91_HBK).jpg,outer,"0.0,0.0,0.0,0.42404303,0.0,0.0,1.923564,2.7052975,0.0,0.0,0.0,1.6927426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061891,4.928136,0.0,0.0,0.29306102,5.0765767,0.103892565,0.0,1.6743224,0.0,0.0,0.0,0.9044136,0.781482,0.65915436,0.0,0.0,0.0,1.6002384,0.0,0.0,1.147337,0.0,3.2816753,1.0357761,1.9664553,0.6860868,0.0,1.4210062,0.0,0.0,0.0,0.0,0.05536121,1.9901633,0.4722749,0.0,0.6492793,0.0,0.0,1.7750683,0.6710627,2.2201562",11,0.4144516289234161
68,골드버튼 반팔 트위드자켓.jpg,outer,"0.0,0.0,0.0,0.7756921,0.0,0.0,1.6042123,2.8417192,0.21149415,0.0,0.0,1.7471452,0.0,0.0,0.65756464,0.0,0.0,0.0,0.0,0.0,0.02646184,4.8040667,5.0392966,0.0,0.0,0.17922235,4.6454115,0.30677104,0.0,1.722851,0.0,0.0,0.0,0.82005996,1.2709186,0.9520791,0.0,0.0,0.0,1.750466,0.0,0.0,1.6661735,0.0,2.7135634,1.0086102,1.8201438,0.89595807,0.05492401,2.1809926,0.0,0.0,0.0,0.0,0.0,1.7844605,0.61635435,0.0,0.57057935,0.0,0.0,2.0634587,1.0039865,2.0340009",13,1.2541100978851318
69,구스다운 프리미엄 숏 패딩 점퍼 LFFCLB01_DG.jpg,outer,"0.0,0.0,0.0,0.53601986,0.0,0.0,1.8655413,2.7369814,0.2037664,0.0,0.0,1.7149434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2551394,5.060957,0.0,0.0,0.32972813,5.026287,0.0,0.0,1.6736614,0.0,0.0,0.0,1.2100036,0.80585617,0.7722426,0.0,0.0,0.0,1.6478621,0.0,0.0,1.0328004,0.0,3.3205838,0.8969052,2.0997298,0.94712466,0.0,1.5496284,0.0,0.0,0.0,0.0,0.23274225,2.0798938,0.21847153,0.0,0.65621567,0.0,0.0,1.7186658,0.814761,2.269948",11,0.6435214281082153
70,그로우 언발 가죽자켓 (색상선택).png,outer,"0.0,0.0,0.0,0.3672199,0.21801782,0.0,2.0982094,2.6114044,0.0,0.0,0.0,1.4893122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1485972,5.296608,0.0,0.0,0.93702614,5.1924467,0.0,0.0,1.4450988,0.0,0.0,0.0,1.1180784,0.59576565,0.63933694,0.0,0.0,0.0,1.6650424,0.0,0.0,1.7038984,0.0,3.609273,1.0985173,1.9943283,0.19123155,0.0,1.4548714,0.0,0.0,0.0,0.0,0.0,2.2594,0.0,0.0,0.70745295,0.0,0.0,1.7780526,1.0282474,2.2257776",11,1.282573938369751
71,나이스클랍 니트 블루종 점퍼 N224PWK928.jpg,outer,"0.0,0.0,0.0,0.6279556,0.06669144,0.0,1.7158306,2.753123,0.23916385,0.0,0.0,1.7167678,0.0,0.0,0.0020185113,0.0,0.0,0.0,0.0,0.0,0.12167746,5.134262,4.9937887,0.0,0.0,0.48342085,4.8730755,0.23198545,0.0,1.8691638,0.0,0.0,0.0,1.0683969,0.93891174,0.71662,0.0,0.0,0.0,1.6242793,0.0,0.0,1.3071384,0.0,3.2040858,1.3075714,1.9856298,0.69075024,0.0024516582,1.6657367,0.0,0.0,0.0,0.0,0.0,1.8649414,0.7983831,0.0,0.58119893,0.0,0.0,1.7936349,0.7171559,2.0744464",11,0.6419374942779541
72,니트 테이프 덕다운 자켓_VOCKDXS1111.png,outer,"0.0,0.0,0.0,1.1806401,0.16660093,0.0,2.2961955,2.7182531,0.12309636,0.0,0.0,1.7962257,0.0,0.0,0.21906245,0.0,0.0,0.0,0.0,0.0,0.0,4.425091,4.830923,0.0,0.0,0.37934625,5.0891943,0.235219,0.0,2.0408974,0.0,0.0,0.0,0.6875546,0.39210153,1.3089759,0.024337292,0.0,0.0,1.1950159,0.0,0.0,1.555687,0.0,3.3588648,0.9535936,1.7449043,0.7575598,0.663656,2.05531,0.0,0.0,0.0,0.0,0.101162136,1.6663783,0.3044615,0.0,0.7912581,0.0,0.0,1.871896,0.8798684,2.4510021",14,0.9191830158233644
73,니트 후드 덕다운 점퍼_VOCKDXS1121.png,outer,"0.0,0.0,0.0,0.5808337,0.18491206,0.0,1.9575533,2.5999775,0.009781733,0.0,0.0,1.9943081,0.0,0.0,0.0809806,0.0,0.0,0.0,0.0,0.0,0.028577983,4.980743,4.7272587,0.0,0.0,0.40651822,5.052897,0.32878983,0.0,1.5652677,0.0,0.0,0.0,0.9124055,0.74933004,0.95428693,0.0,0.0,0.0,1.8100345,0.0,0.0,1.3970156,0.0,3.2116213,1.1327688,1.828438,0.3376163,0.2626518,1.5656323,0.0,0.0,0.0,0.0,0.0,1.7204571,0.463532,0.0,0.772693,0.0,0.0,1.8539119,1.0658746,2.377512",2,0.6827320456504822
74,다이아 퀼팅 폴란드 구스 후드 다운 패딩 1종 (44~88).jpg,outer,"0.0,0.0,0.0,0.63450044,0.0,0.0,2.09577,2.8839731,0.2826187,0.0,0.0,1.6563492,0.0,0.0,0.17181134,0.0,0.0,0.0,0.0,0.0,0.0,5.1419034,4.912079,0.0,0.0,0.37425375,5.203142,0.1744504,0.0,1.6669798,0.0,0.0,0.0,0.77578187,0.83125055,0.8291008,0.0,0.0,0.0,1.6363395,0.0,0.0,1.3512584,0.0,3.168182,1.109109,1.8813236,0.64497286,0.0,1.4015532,0.0,0.0,0.0,0.0,0.0,2.091857,0.34733844,0.0,0.44765258,0.0,0.0,1.8422084,0.8194892,2.1953688",11,0.6349858641624451
75,더블 버튼 핑크 코트 YW20C005.png,outer,"0.0,0.0,0.0,0.38382375,0.06730744,0.0,1.833633,2.8263142,0.0,0.0,0.0,1.9570007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011998266,4.8657436,5.069715,0.0,0.0,0.09019256,5.1574125,0.0,0.0,1.7356963,0.0,0.0,0.0,0.94774383,1.0260957,0.9314387,0.0,0.0,0.0,1.8694167,0.0,0.0,1.3674123,0.0,3.0619967,0.9114622,2.091901,0.8319666,0.0,1.5970362,0.0,0.0,0.0,0.0,0.0,1.7044762,0.34849423,0.0,0.60822845,0.0,0.0,2.0479646,0.8470428,2.2455447",0,0.6275213360786438
